letter,start_position,end_position,blue_motion_type,blue_rotation_direction,blue_turns,blue_start_location,blue_end_location,blue_start_orientation,blue_end_orientation,red_motion_type,red_rotation_direction,red_turns,red_start_location,red_end_location,red_start_orientation,red_end_orientation
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,2,e,s,in,in
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,0,e,s,in,in
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,1,e,s,in,out
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,2,e,s,in,in
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,0,e,s,in,in
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,1,e,s,in,out
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,2,e,s,in,in
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,3,e,s,in,out
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,0,e,s,in,in
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,1,e,s,in,out
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,2,e,s,in,in
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,3,e,s,in,out
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,0,e,s,in,in
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,1,e,s,in,out
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,2,e,s,in,in
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,3,e,s,in,out
A,alpha2,alpha3,pro,cw,3,w,n,out,in,pro,cw,0,e,s,in,in
A,alpha2,alpha3,pro,cw,3,w,n,out,in,pro,cw,1,e,s,in,out
A,alpha2,alpha3,pro,cw,3,w,n,out,in,pro,cw,2,e,s,in,in
A,alpha2,alpha3,pro,cw,3,w,n,out,in,pro,cw,3,e,s,in,out
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,1,e,s,out,in
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,1,e,s,out,in
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,1,e,s,out,in
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,2,e,s,out,out
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,1,e,s,out,in
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,2,e,s,out,out
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,1,e,s,out,in
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,2,e,s,out,out
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,1,e,s,out,in
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,2,e,s,out,out
A,alpha2,alpha3,pro,cw,0,w,n,out,out,pro,cw,3,e,s,out,in
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,1,e,s,out,in
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,2,e,s,out,out
A,alpha2,alpha3,pro,cw,1,w,n,out,in,pro,cw,3,e,s,out,in
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,1,e,s,out,in
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,2,e,s,out,out
A,alpha2,alpha3,pro,cw,2,w,n,out,out,pro,cw,3,e,s,out,in
A,alpha2,alpha3,pro,cw,3,w,n,out,in,pro,cw,0,e,s,out,out
A,alpha2,alpha3,pro,cw,3,w,n,out,in,pro,cw,1,e,s,out,in
A,alpha2,alpha3,pro,cw,3,w,n,out,in,pro,cw,2,e,s,out,out
A,alpha2,alpha3,pro,cw,3,w,n,out,in,pro,cw,3,e,s,out,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,3,e,n,in,out
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,3,e,n,in,out
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,3,e,n,in,out
A,alpha2,alpha1,pro,ccw,3,w,s,in,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,3,w,s,in,out,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,3,w,s,in,out,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,3,w,s,in,out,pro,ccw,3,e,n,in,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,in,in,pro,ccw,3,e,n,out,in
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,in,out,pro,ccw,3,e,n,out,in
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,2,w,s,in,in,pro,ccw,3,e,n,out,in
A,alpha2,alpha1,pro,ccw,3,w,s,in,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,3,w,s,in,out,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,3,w,s,in,out,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,3,w,s,in,out,pro,ccw,3,e,n,out,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,3,e,n,in,out
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,3,e,n,in,out
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,3,e,n,in,out
A,alpha2,alpha1,pro,ccw,3,w,s,out,in,pro,ccw,0,e,n,in,in
A,alpha2,alpha1,pro,ccw,3,w,s,out,in,pro,ccw,1,e,n,in,out
A,alpha2,alpha1,pro,ccw,3,w,s,out,in,pro,ccw,2,e,n,in,in
A,alpha2,alpha1,pro,ccw,3,w,s,out,in,pro,ccw,3,e,n,in,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,0,w,s,out,out,pro,ccw,3,e,n,out,in
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,1,w,s,out,in,pro,ccw,3,e,n,out,in
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,2,w,s,out,out,pro,ccw,3,e,n,out,in
A,alpha2,alpha1,pro,ccw,3,w,s,out,in,pro,ccw,0,e,n,out,out
A,alpha2,alpha1,pro,ccw,3,w,s,out,in,pro,ccw,1,e,n,out,in
A,alpha2,alpha1,pro,ccw,3,w,s,out,in,pro,ccw,2,e,n,out,out
A,alpha2,alpha1,pro,ccw,3,w,s,out,in,pro,ccw,3,e,n,out,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,3,s,w,in,out
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,3,s,w,in,out
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,3,s,w,in,out
A,alpha3,alpha4,pro,cw,3,n,e,in,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,3,n,e,in,out,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,3,n,e,in,out,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,3,n,e,in,out,pro,cw,3,s,w,in,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,in,in,pro,cw,3,s,w,out,in
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,in,out,pro,cw,3,s,w,out,in
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,2,n,e,in,in,pro,cw,3,s,w,out,in
A,alpha3,alpha4,pro,cw,3,n,e,in,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,3,n,e,in,out,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,3,n,e,in,out,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,3,n,e,in,out,pro,cw,3,s,w,out,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,3,s,w,in,out
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,3,s,w,in,out
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,3,s,w,in,out
A,alpha3,alpha4,pro,cw,3,n,e,out,in,pro,cw,0,s,w,in,in
A,alpha3,alpha4,pro,cw,3,n,e,out,in,pro,cw,1,s,w,in,out
A,alpha3,alpha4,pro,cw,3,n,e,out,in,pro,cw,2,s,w,in,in
A,alpha3,alpha4,pro,cw,3,n,e,out,in,pro,cw,3,s,w,in,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,0,n,e,out,out,pro,cw,3,s,w,out,in
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,1,n,e,out,in,pro,cw,3,s,w,out,in
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,2,n,e,out,out,pro,cw,3,s,w,out,in
A,alpha3,alpha4,pro,cw,3,n,e,out,in,pro,cw,0,s,w,out,out
A,alpha3,alpha4,pro,cw,3,n,e,out,in,pro,cw,1,s,w,out,in
A,alpha3,alpha4,pro,cw,3,n,e,out,in,pro,cw,2,s,w,out,out
A,alpha3,alpha4,pro,cw,3,n,e,out,in,pro,cw,3,s,w,out,in
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,0,s,e,in,in
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,0,s,e,in,in
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,1,s,e,in,out
A,alpha3,alpha2,pro,ccw,1,n,w,in,out,pro,ccw,0,s,e,in,in
A,alpha3,alpha2,pro,ccw,1,n,w,in,out,pro,ccw,1,s,e,in,out
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,0,s,e,in,in
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,1,s,e,in,out
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,2,s,e,in,in
A,alpha3,alpha2,pro,ccw,1,n,w,in,out,pro,ccw,0,s,e,in,in
A,alpha3,alpha2,pro,ccw,1,n,w,in,out,pro,ccw,1,s,e,in,out
A,alpha3,alpha2,pro,ccw,1,n,w,in,out,pro,ccw,2,s,e,in,in
A,alpha3,alpha2,pro,ccw,2,n,w,in,in,pro,ccw,0,s,e,in,in
A,alpha3,alpha2,pro,ccw,2,n,w,in,in,pro,ccw,1,s,e,in,out
A,alpha3,alpha2,pro,ccw,2,n,w,in,in,pro,ccw,2,s,e,in,in
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,0,s,e,in,in
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,1,s,e,in,out
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,2,s,e,in,in
A,alpha3,alpha2,pro,ccw,0,n,w,in,in,pro,ccw,3,s,e,in,out
A,alpha3,alpha2,pro,ccw,1,n,w,in,out,pro,ccw,0,s,e,in,in
